sample,along_scan,along_track,scan_angle,pix_area
4743,0.47129,0.477102,37.9899,0.224853402
4744,0.471607,0.477245,38.0077,0.225072083
4745,0.471924,0.477389,38.0255,0.225291326
4746,0.472242,0.477532,38.0433,0.225510667
4747,0.47256,0.477676,38.061,0.225730571
4748,0.472879,0.47782,38.0788,0.225951044
4749,0.473198,0.477964,38.0966,0.226171609
4750,0.473518,0.478108,38.1144,0.226392744
4751,0.473838,0.478253,38.1322,0.226614445
4752,0.474159,0.478397,38.15,0.226836243
4753,0.47448,0.478542,38.1678,0.227058608
4754,0.474802,0.478687,38.1855,0.227281545
4755,0.475124,0.478831,38.2033,0.2275041
4756,0.475447,0.478977,38.2211,0.227728178
4757,0.47577,0.479122,38.2389,0.227951874
4758,0.476093,0.479267,38.2567,0.228175664
4759,0.476417,0.479413,38.2745,0.228400503
4760,0.476742,0.479559,38.2923,0.228625917
4761,0.477067,0.479705,38.31,0.228851425
4762,0.477393,0.479851,38.3278,0.229077508
4763,0.477719,0.479997,38.3456,0.229303687
4764,0.478046,0.480143,38.3634,0.229530441
4765,0.478373,0.48029,38.3812,0.229757768
4766,0.478701,0.480437,38.399,0.229985672
4767,0.479029,0.480584,38.4168,0.230213673
4768,0.479357,0.48073,38.4345,0.230441291
4769,0.479686,0.480878,38.4523,0.230670444
4770,0.480016,0.481025,38.4701,0.230899696
4771,0.480346,0.481173,38.4879,0.231129526
4772,0.480677,0.48132,38.5057,0.231359454
4773,0.481008,0.481468,38.5235,0.23158996
4774,0.48134,0.481616,38.5413,0.231821045
4775,0.481672,0.481764,38.559,0.232052229
4776,0.482005,0.481913,38.5768,0.232284476
4777,0.482338,0.482061,38.5946,0.232516339
4778,0.482671,0.48221,38.6124,0.232748783
4779,0.483006,0.482358,38.6302,0.232981808
4780,0.48334,0.482507,38.648,0.233214933
4781,0.483676,0.482656,38.6658,0.233449123
4782,0.484011,0.482806,38.6835,0.233683415
4783,0.484348,0.482955,38.7013,0.233918288
4784,0.484684,0.483104,38.7191,0.234152779
4785,0.485022,0.483254,38.7369,0.234388822
4786,0.48536,0.483404,38.7547,0.234624965
4787,0.485698,0.483554,38.7725,0.234861211
4788,0.486037,0.483705,38.7902,0.235098527
4789,0.486376,0.483855,38.808,0.235335459
4790,0.486717,0.484006,38.8258,0.235573948
4791,0.487057,0.484156,38.8436,0.235811569
4792,0.487398,0.484307,38.8614,0.236050263
4793,0.487739,0.484458,38.8792,0.23628906
4794,0.488082,0.484609,38.897,0.23652893
4795,0.488424,0.484761,38.9147,0.236768907
4796,0.488767,0.484912,38.9325,0.237008984
4797,0.489111,0.485064,38.9503,0.237250138
4798,0.489455,0.485216,38.9681,0.237491397
4799,0.4898,0.485368,38.9859,0.237733246
4800,0.490145,0.48552,39.0037,0.2379752
4801,0.490491,0.485673,39.0215,0.238218235
4802,0.490838,0.485825,39.0392,0.238461371
4803,0.491184,0.485978,39.057,0.238704618
4804,0.491532,0.486131,39.0748,0.238948943
4805,0.491879,0.486283,39.0926,0.239192396
4806,0.492228,0.486437,39.1104,0.239437912
4807,0.492577,0.48659,39.1282,0.239683042
4808,0.492927,0.486744,39.146,0.23992926
4809,0.493277,0.486897,39.1637,0.240175091
4810,0.493628,0.487051,39.1815,0.240422011
4811,0.493979,0.487205,39.1993,0.240669039
4812,0.494331,0.487359,39.2171,0.240916662
4813,0.494683,0.487514,39.2349,0.241164888
4814,0.495036,0.487668,39.2527,0.241413216
4815,0.49539,0.487823,39.2705,0.241662636
4816,0.495744,0.487978,39.2882,0.241912166
4817,0.496098,0.488133,39.306,0.242161805
4818,0.496453,0.488288,39.3238,0.242412042
4819,0.496809,0.488444,39.3416,0.242663375
4820,0.497165,0.488599,39.3594,0.242914322
4821,0.497522,0.488755,39.3772,0.243166365
4822,0.49788,0.488911,39.395,0.243419009
4823,0.498238,0.489067,39.4127,0.243671764
4824,0.498596,0.489223,39.4305,0.243924631
4825,0.498955,0.48938,39.4483,0.244178598
4826,0.499315,0.489536,39.4661,0.244432668
4827,0.499675,0.489693,39.4839,0.24468735
4828,0.500036,0.48985,39.5017,0.244942635
4829,0.500397,0.490007,39.5195,0.245198033
4830,0.500759,0.490164,39.5372,0.245454034
4831,0.501121,0.490322,39.555,0.245710651
4832,0.501484,0.490479,39.5728,0.245967371
4833,0.501848,0.490637,39.5906,0.246225197
4834,0.502213,0.490795,39.6084,0.246483629
4835,0.502577,0.490953,39.6262,0.246741686
4836,0.502943,0.491112,39.644,0.247001343
4837,0.503308,0.49127,39.6617,0.247260121
4838,0.503675,0.491429,39.6795,0.247520502
4839,0.504042,0.491588,39.6973,0.247780999
4840,0.50441,0.491747,39.7151,0.248042104
4841,0.504778,0.491906,39.7329,0.248303327
4842,0.505147,0.492065,39.7507,0.248565159
4843,0.505517,0.492225,39.7685,0.248828105
4844,0.505887,0.492385,39.7862,0.24909117
4845,0.506257,0.492544,39.804,0.249353848
4846,0.506628,0.492704,39.8218,0.249617642
4847,0.507,0.492865,39.8396,0.249882555
4848,0.507373,0.493025,39.8574,0.250147573
4849,0.507746,0.493186,39.8752,0.250413219
4850,0.50812,0.493347,39.893,0.250679478
4851,0.508494,0.493508,39.9107,0.250945857
4852,0.508869,0.493669,39.9285,0.25121285
4853,0.509244,0.49383,39.9463,0.251479965
4854,0.50962,0.493992,39.9641,0.251748203
4855,0.509997,0.494153,39.9819,0.252016548
4856,0.510374,0.494315,39.9997,0.252285524
4857,0.510751,0.494477,40.0175,0.252554622
4858,0.51113,0.494639,40.0352,0.252824832
4859,0.511509,0.494802,40.053,0.253095676
4860,0.511889,0.494964,40.0708,0.253366627
4861,0.512269,0.495127,40.0886,0.253638213
4862,0.51265,0.49529,40.1064,0.253910419
4863,0.513032,0.495453,40.1242,0.254183243
4864,0.513413,0.495616,40.142,0.254455697
4865,0.513796,0.49578,40.1597,0.254729781
4866,0.51418,0.495944,40.1775,0.255004486
4867,0.514564,0.496107,40.1953,0.255278802
4868,0.514948,0.496272,40.2131,0.255554274
4869,0.515334,0.496436,40.2309,0.25583035
4870,0.515719,0.4966,40.2487,0.256106055
4871,0.516106,0.496765,40.2664,0.256383397
4872,0.516493,0.49693,40.2842,0.256660866
4873,0.516881,0.497095,40.302,0.256938961
4874,0.517269,0.49726,40.3198,0.257217183
4875,0.517658,0.497425,40.3376,0.257496031
4876,0.518048,0.49759,40.3554,0.257775504
4877,0.518438,0.497756,40.3732,0.258055625
4878,0.518829,0.497922,40.3909,0.258336373
4879,0.519221,0.498088,40.4087,0.258617749
4880,0.519612,0.498254,40.4265,0.258898757
4881,0.520005,0.498421,40.4443,0.259181412
4882,0.520399,0.498587,40.4621,0.259464176
4883,0.520793,0.498754,40.4799,0.259747592
4884,0.521188,0.498921,40.4977,0.260031638
4885,0.521583,0.499089,40.5154,0.260316338
4886,0.521979,0.499256,40.5332,0.260601148
4887,0.522376,0.499423,40.551,0.260886589
4888,0.522773,0.499591,40.5688,0.261172686
4889,0.523171,0.499759,40.5866,0.261459416
4890,0.523569,0.499927,40.6044,0.261746279
4891,0.523969,0.500096,40.6222,0.262034801
4892,0.524369,0.500264,40.6399,0.262322933
4893,0.524769,0.500433,40.6577,0.262611725
4894,0.525171,0.500602,40.6755,0.262901653
4895,0.525572,0.50077,40.6933,0.26319069
4896,0.525975,0.50094,40.7111,0.263481917
4897,0.526378,0.501109,40.7289,0.263772753
4898,0.526782,0.501279,40.7467,0.264064754
4899,0.527187,0.501449,40.7644,0.264357394
4900,0.527592,0.501619,40.7822,0.264650171
4901,0.527998,0.501789,40.8,0.264943588
4902,0.528404,0.501959,40.8178,0.265237143
4903,0.528812,0.50213,40.8356,0.26553237
4904,0.52922,0.502301,40.8534,0.265827735
4905,0.529628,0.502472,40.8712,0.26612324
4906,0.530038,0.502643,40.8889,0.26641989
4907,0.530448,0.502814,40.9067,0.266716681
4908,0.530858,0.502986,40.9245,0.267014142
4909,0.531269,0.503158,40.9423,0.267312248
4910,0.531681,0.50333,40.9601,0.267610998
4911,0.532094,0.503502,40.9779,0.267910393
4912,0.532507,0.503674,40.9957,0.268209931
4913,0.532921,0.503847,41.0134,0.268510647
4914,0.533336,0.50402,41.0312,0.268812011
4915,0.533752,0.504193,41.049,0.269114022
4916,0.534168,0.504366,41.0668,0.269416177
4917,0.534585,0.504539,41.0846,0.269718981
4918,0.535002,0.504712,41.1024,0.270021929
4919,0.53542,0.504886,41.1202,0.270326062
4920,0.535839,0.50506,41.1379,0.270630845
4921,0.536259,0.505234,41.1557,0.27093628
4922,0.536679,0.505409,41.1735,0.271242397
4923,0.5371,0.505583,41.1913,0.271548629
4924,0.537522,0.505758,41.2091,0.271856052
4925,0.537944,0.505933,41.2269,0.272163622
4926,0.538367,0.506108,41.2447,0.272471846
4927,0.538791,0.506283,41.2624,0.272780724
4928,0.539215,0.506459,41.2802,0.27309029
4929,0.539641,0.506634,41.298,0.273400478
4930,0.540067,0.50681,41.3158,0.273711356
4931,0.540493,0.506986,41.3336,0.274022384
4932,0.540921,0.507163,41.3514,0.274335117
4933,0.541349,0.507339,41.3692,0.27464746
4934,0.541778,0.507516,41.3869,0.274961003
4935,0.542207,0.507693,41.4047,0.275274698
4936,0.542638,0.50787,41.4225,0.275589561
4937,0.543069,0.508047,41.4403,0.275904576
4938,0.5435,0.508225,41.4581,0.276220288
4939,0.543933,0.508403,41.4759,0.276537169
4940,0.544366,0.508581,41.4937,0.276854205
4941,0.5448,0.508759,41.5114,0.277171903
4942,0.545235,0.508937,41.5292,0.277490265
4943,0.54567,0.509116,41.547,0.277809328
4944,0.546106,0.509295,41.5648,0.278129055
4945,0.546543,0.509473,41.5826,0.278448902
4946,0.546981,0.509653,41.6004,0.278770508
4947,0.547419,0.509832,41.6181,0.279091724
4948,0.547858,0.510012,41.6359,0.279414154
4949,0.548298,0.510191,41.6537,0.279736705
4950,0.548739,0.510371,41.6715,0.280060472
4951,0.54918,0.510552,41.6893,0.280384947
4952,0.549622,0.510732,41.7071,0.280709543
4953,0.550065,0.510913,41.7249,0.281035359
4954,0.550508,0.511094,41.7426,0.281361336
4955,0.550953,0.511275,41.7604,0.281688495
4956,0.551398,0.511456,41.7782,0.282015815
4957,0.551844,0.511637,41.796,0.282343809
4958,0.55229,0.511819,41.8138,0.282672516
4959,0.552738,0.512001,41.8316,0.283002409
4960,0.553186,0.512183,41.8494,0.283332465
4961,0.553635,0.512365,41.8671,0.283663197
4962,0.554085,0.512548,41.8849,0.283995159
4963,0.554536,0.512731,41.9027,0.284327798
4964,0.554986,0.512913,41.9205,0.284659534
4965,0.555439,0.513097,41.9383,0.284994085
4966,0.555891,0.51328,41.9561,0.285327732
4967,0.556345,0.513464,41.9739,0.285663129
4968,0.556799,0.513647,41.9916,0.285998136
4969,0.557255,0.513831,42.0094,0.286334894
4970,0.557711,0.514016,42.0272,0.286672377
4971,0.558167,0.5142,42.045,0.287009471
4972,0.558625,0.514385,42.0628,0.287348321
4973,0.559083,0.514569,42.0806,0.28768678
4974,0.559542,0.514754,42.0984,0.288026483
4975,0.560002,0.51494,42.1161,0.28836743
4976,0.560463,0.515125,42.1339,0.288708503
4977,0.560924,0.515311,42.1517,0.289050307
4978,0.561387,0.515497,42.1695,0.289393314
4979,0.56185,0.515683,42.1873,0.289736494
4980,0.562314,0.515869,42.2051,0.290080361
4981,0.562778,0.516056,42.2229,0.290424964
4982,0.563244,0.516243,42.2406,0.290770772
4983,0.56371,0.51643,42.2584,0.291116755
4984,0.564177,0.516617,42.2762,0.291463429
4985,0.564645,0.516805,42.294,0.291811359
4986,0.565114,0.516992,42.3118,0.292159417
4987,0.565583,0.51718,42.3296,0.292508216
4988,0.566054,0.517368,42.3474,0.292858226
4989,0.566525,0.517557,42.3651,0.293208979
4990,0.566997,0.517745,42.3829,0.293559862
4991,0.56747,0.517934,42.4007,0.293912007
4992,0.567944,0.518123,42.4185,0.294264849
4993,0.568418,0.518312,42.4363,0.29461787
4994,0.568894,0.518502,42.4541,0.294972677
4995,0.56937,0.518692,42.4719,0.295327664
4996,0.569847,0.518881,42.4896,0.295682781
4997,0.570325,0.519072,42.5074,0.296039738
4998,0.570803,0.519262,42.5252,0.296396307
4999,0.571283,0.519452,42.543,0.296754097
5000,0.571763,0.519643,42.5608,0.297112641
5001,0.572244,0.519834,42.5786,0.297471887
5002,0.572726,0.520025,42.5964,0.297831838
5003,0.573209,0.520217,42.6141,0.298193066
5004,0.573693,0.520409,42.6319,0.298555
5005,0.574177,0.5206,42.6497,0.298916546
5006,0.574663,0.520793,42.6675,0.299280468
5007,0.57515,0.520985,42.6853,0.299644523
5008,0.575637,0.521178,42.7031,0.30000934
5009,0.576125,0.521371,42.7209,0.300374867
5010,0.576614,0.521564,42.7386,0.300741104
5011,0.577104,0.521757,42.7564,0.301108052
5012,0.577594,0.52195,42.7742,0.301475188
5013,0.578086,0.522144,42.792,0.301844136
5014,0.578578,0.522338,42.8098,0.302213275
5015,0.579071,0.522532,42.8276,0.302583128
5016,0.579566,0.522727,42.8454,0.302954796
5017,0.580061,0.522922,42.8631,0.303326658
5018,0.580557,0.523116,42.8809,0.303698656
5019,0.581053,0.523311,42.8987,0.304071426
5020,0.581551,0.523507,42.9165,0.304446019
5021,0.58205,0.523703,42.9343,0.304821331
5022,0.582549,0.523898,42.9521,0.305196256
5023,0.58305,0.524095,42.9699,0.30557359
5024,0.583551,0.524291,42.9876,0.305950537
5025,0.584053,0.524487,43.0054,0.306328206
5026,0.584556,0.524684,43.0232,0.30670718
5027,0.58506,0.524881,43.041,0.307086878
5028,0.585565,0.525078,43.0588,0.307467299
5029,0.586071,0.525276,43.0766,0.307849031
5030,0.586577,0.525473,43.0943,0.308230376
5031,0.587085,0.525672,43.1121,0.308614146
5032,0.587593,0.52587,43.1299,0.308997531
5033,0.588103,0.526068,43.1477,0.309382169
5034,0.588613,0.526267,43.1655,0.309767598
5035,0.589124,0.526466,43.1833,0.310153756
5036,0.589636,0.526665,43.2011,0.310540644
5037,0.59015,0.526864,43.2188,0.31092879
5038,0.590663,0.527064,43.2366,0.311317203
5039,0.591179,0.527264,43.2544,0.311707404
5040,0.591694,0.527464,43.2722,0.312097284
5041,0.592211,0.527664,43.29,0.312488425
5042,0.592729,0.527865,43.3078,0.312880894
5043,0.593248,0.528066,43.3256,0.313274098
5044,0.593767,0.528267,43.3433,0.313667512
5045,0.594288,0.528468,43.3611,0.314062191
5046,0.594809,0.528669,43.3789,0.314457079
5047,0.595332,0.528871,43.3967,0.31485383
5048,0.595855,0.529073,43.4145,0.315250792
5049,0.59638,0.529276,43.4323,0.315649621
5050,0.596905,0.529478,43.4501,0.316048066
5051,0.597432,0.529681,43.4678,0.316448379
5052,0.597959,0.529884,43.4856,0.316848907
5053,0.598487,0.530087,43.5034,0.317250178
5054,0.599016,0.530291,43.5212,0.317652794
5055,0.599546,0.530494,43.539,0.318055556
5056,0.600077,0.530699,43.5568,0.318460264
5057,0.600609,0.530903,43.5746,0.31886512
5058,0.601142,0.531107,43.5923,0.319270724
5059,0.601677,0.531312,43.6101,0.31967821
5060,0.602212,0.531517,43.6279,0.320085916
5061,0.602747,0.531722,43.6457,0.32049384
5062,0.603285,0.531928,43.6635,0.320904183
5063,0.603822,0.532134,43.6813,0.321314216
5064,0.604362,0.53234,43.6991,0.321726067
5065,0.604901,0.532546,43.7168,0.322137608
5066,0.605442,0.532752,43.7346,0.322550436
5067,0.605985,0.532959,43.7524,0.32296516
5068,0.606527,0.533166,43.7702,0.323379574
5069,0.607072,0.533374,43.788,0.323796421
5070,0.607616,0.533581,43.8058,0.324212353
5071,0.608162,0.533789,43.8236,0.324630186
5072,0.60871,0.533997,43.8413,0.325049314
5073,0.609257,0.534205,43.8591,0.325468136
5074,0.609806,0.534413,43.8769,0.325888254
5075,0.610356,0.534622,43.8947,0.326309745
5076,0.610907,0.534831,43.9125,0.326732002
5077,0.611459,0.53504,43.9303,0.327155023
5078,0.612013,0.53525,43.9481,0.327579958
5079,0.612567,0.53546,43.9658,0.328005126
5080,0.613122,0.53567,43.9836,0.328431062
5081,0.613678,0.53588,44.0014,0.328857767
5082,0.614235,0.536091,44.0192,0.329285855
5083,0.614794,0.536302,44.037,0.329715252
5084,0.615353,0.536513,44.0548,0.330144884
5085,0.615914,0.536724,44.0726,0.330575826
5086,0.616475,0.536936,44.0903,0.331007621
5087,0.617037,0.537148,44.1081,0.33144019
5088,0.617601,0.53736,44.1259,0.331874073
5089,0.618165,0.537572,44.1437,0.332308195
5090,0.618731,0.537785,44.1615,0.332744251
5091,0.619298,0.537998,44.1793,0.333181085
5092,0.619866,0.538211,44.1971,0.3336187
5093,0.620434,0.538424,44.2148,0.334056556
5094,0.621005,0.538638,44.2326,0.334496891
5095,0.621576,0.538852,44.2504,0.334937471
5096,0.622148,0.539067,44.2682,0.335379456
5097,0.622721,0.539281,44.286,0.335821604
5098,0.623295,0.539496,44.3038,0.336265159
5099,0.623871,0.539711,44.3216,0.336710041
5100,0.624446,0.539926,44.3393,0.337154631
5101,0.625024,0.540142,44.3571,0.337601713
5102,0.625603,0.540357,44.3749,0.33804896
5103,0.626183,0.540574,44.3927,0.338498249
5104,0.626763,0.54079,44.4105,0.338947163
5105,0.627345,0.541007,44.4283,0.339398036
5106,0.627928,0.541224,44.446,0.339849704
5107,0.628512,0.541441,44.4638,0.340302166
5108,0.629098,0.541658,44.4816,0.340755964
5109,0.629684,0.541876,44.4994,0.341210647
5110,0.630271,0.542094,44.5172,0.341666127
5111,0.63086,0.542312,44.535,0.342122948
5112,0.63145,0.542531,44.5528,0.3425812
5113,0.632041,0.54275,44.5705,0.343040253
5114,0.632632,0.542969,44.5883,0.343499564
5115,0.633225,0.543188,44.6061,0.343960221
5116,0.63382,0.543408,44.6239,0.344422859
5117,0.634415,0.543628,44.6417,0.344885758
5118,0.635012,0.543848,44.6595,0.345350006
5119,0.63561,0.544069,44.6773,0.345815697
5120,0.317954,0.544179,44.6862,0.17302389
5121,0.318104,0.544289,44.695,0.173140508
5122,0.318254,0.5444,44.7039,0.173257478
5123,0.318404,0.54451,44.7128,0.173374162
5124,0.318554,0.544621,44.7217,0.173491198
5125,0.318705,0.544732,44.7306,0.173608812
5126,0.318855,0.544842,44.7395,0.173725596
5127,0.319006,0.544953,44.7484,0.173843277
5128,0.319157,0.545064,44.7573,0.173960991
5129,0.319308,0.545175,44.7662,0.174078739
5130,0.319459,0.545286,44.7751,0.17419652
5131,0.31961,0.545397,44.784,0.174314335
5132,0.319761,0.545508,44.7929,0.174432184
5133,0.319913,0.54562,44.8018,0.174550931
5134,0.320065,0.545731,44.8107,0.174669393
5135,0.320216,0.545842,44.8195,0.174787342
5136,0.320368,0.545954,44.8284,0.174906191
5137,0.32052,0.546065,44.8373,0.175024754
5138,0.320673,0.546177,44.8462,0.175144217
5139,0.320825,0.546288,44.8551,0.175262848
5140,0.320978,0.5464,44.864,0.175382379
5141,0.32113,0.546512,44.8729,0.175501399
5142,0.321283,0.546624,44.8818,0.175620999
5143,0.321436,0.546736,44.8907,0.175740633
5144,0.321589,0.546848,44.8996,0.175860301
5145,0.321743,0.54696,44.9085,0.175980551
5146,0.321896,0.547072,44.9174,0.176100289
5147,0.32205,0.547185,44.9263,0.176220929
5148,0.322203,0.547297,44.9352,0.176340735
5149,0.322357,0.547409,44.944,0.176461123
5150,0.322511,0.547522,44.9529,0.176581868
5151,0.322665,0.547634,44.9618,0.176702325
5152,0.32282,0.547747,44.9707,0.176823687
5153,0.322974,0.547859,44.9796,0.176944213
5154,0.323129,0.547972,44.9885,0.177065644
5155,0.323284,0.548085,44.9974,0.177187111
5156,0.323439,0.548198,45.0063,0.177308613
5157,0.323594,0.548311,45.0152,0.17743015
5158,0.323749,0.548424,45.0241,0.177551722
5159,0.323904,0.548537,45.033,0.177673328
5160,0.32406,0.54865,45.0419,0.177795519
5161,0.324216,0.548764,45.0508,0.177918069
5162,0.324371,0.548877,45.0597,0.178039781
5163,0.324527,0.54899,45.0685,0.178162078
5164,0.324684,0.549104,45.0774,0.178285283
5165,0.32484,0.549217,45.0863,0.17840765
5166,0.324996,0.54933,45.0952,0.178530053
5167,0.325153,0.549444,45.1041,0.178653365
5168,0.32531,0.549558,45.113,0.178776713
5169,0.325467,0.549672,45.1219,0.178900097
5170,0.325624,0.549786,45.1308,0.179023516
5171,0.325781,0.5499,45.1397,0.179146972
5172,0.325938,0.550014,45.1486,0.179270463
5173,0.326096,0.550128,45.1575,0.17939454
5174,0.326253,0.550242,45.1664,0.179518103
5175,0.326411,0.550356,45.1753,0.179642252
5176,0.326569,0.55047,45.1842,0.179766437
5177,0.326728,0.550585,45.193,0.179891536
5178,0.326886,0.5507,45.2019,0.18001612
5179,0.327044,0.550814,45.2108,0.180140414
5180,0.327203,0.550929,45.2197,0.180265622
5181,0.327362,0.551043,45.2286,0.180390539
5182,0.327521,0.551158,45.2375,0.180515819
5183,0.32768,0.551273,45.2464,0.180641137
5184,0.327839,0.551388,45.2553,0.180766491
5185,0.327999,0.551503,45.2642,0.180892432
5186,0.328158,0.551618,45.2731,0.18101786
5187,0.328318,0.551733,45.282,0.181143875
5188,0.328477,0.551848,45.2909,0.181269375
5189,0.328638,0.551963,45.2998,0.181396016
5190,0.328798,0.552079,45.3086,0.181522471
5191,0.328958,0.552194,45.3175,0.181648634
5192,0.329119,0.55231,45.3264,0.181775715
5193,0.329279,0.552425,45.3353,0.181901952
5194,0.32944,0.552541,45.3442,0.182029107
5195,0.329601,0.552657,45.3531,0.1821563
5196,0.329762,0.552773,45.362,0.18228353
5197,0.329924,0.552888,45.3709,0.182411021
5198,0.330085,0.553005,45.3798,0.182538655
5199,0.330247,0.553121,45.3887,0.182666551
5200,0.330408,0.553236,45.3976,0.1827936
5201,0.330571,0.553353,45.4065,0.182922455
5202,0.330733,0.553469,45.4154,0.183050463
5203,0.330895,0.553585,45.4243,0.183178509
5204,0.331058,0.553702,45.4331,0.183307477
5205,0.33122,0.553818,45.442,0.183435598
5206,0.331383,0.553935,45.4509,0.183564642
5207,0.331546,0.554051,45.4598,0.183693393
5208,0.331709,0.554168,45.4687,0.183822513
5209,0.331872,0.554285,45.4776,0.183951672
5210,0.332035,0.554402,45.4865,0.184080868
5211,0.332199,0.554518,45.4954,0.184210325
5212,0.332363,0.554635,45.5043,0.184340153
5213,0.332527,0.554753,45.5132,0.184470351
5214,0.332691,0.55487,45.5221,0.184600255
5215,0.332855,0.554987,45.531,0.184730198
5216,0.333019,0.555104,45.5399,0.184860179
5217,0.333184,0.555221,45.5488,0.184990754
5218,0.333349,0.555339,45.5576,0.1851217
5219,0.333514,0.555457,45.5665,0.185252686
5220,0.333679,0.555574,45.5754,0.185383377
5221,0.333844,0.555692,45.5843,0.18551444
5222,0.334009,0.55581,45.5932,0.185645542
5223,0.334175,0.555928,45.6021,0.185777239
5224,0.334341,0.556045,45.611,0.185908641
5225,0.334506,0.556163,45.6199,0.18603986
5226,0.334672,0.556282,45.6288,0.18617201
5227,0.334839,0.5564,45.6377,0.18630442
5228,0.335005,0.556518,45.6466,0.186436313
5229,0.335171,0.556636,45.6555,0.186568245
5230,0.335338,0.556754,45.6644,0.186700773
5231,0.335505,0.556873,45.6733,0.186833676
5232,0.335672,0.556991,45.6821,0.186966283
5233,0.335839,0.55711,45.691,0.187099265
5234,0.336007,0.557229,45.6999,0.187232845
5235,0.336174,0.557347,45.7088,0.18736557
5236,0.336342,0.557466,45.7177,0.187499229
5237,0.33651,0.557585,45.7266,0.187632928
5238,0.336678,0.557704,45.7355,0.187766667
5239,0.336846,0.557823,45.7444,0.187900446
5240,0.337014,0.557942,45.7533,0.188034265
5241,0.337183,0.558062,45.7622,0.188169019
5242,0.337352,0.558181,45.7711,0.188303477
5243,0.337521,0.5583,45.78,0.188437974
5244,0.33769,0.558419,45.7889,0.188572512
5245,0.337859,0.558539,45.7978,0.188707428
5246,0.338029,0.558659,45.8066,0.188842943
5247,0.338198,0.558779,45.8155,0.18897794
5248,0.338368,0.558899,45.8244,0.189113537
5249,0.338538,0.559018,45.8333,0.189248836
5250,0.338708,0.559138,45.8422,0.189384514
5251,0.338878,0.559258,45.8511,0.189520233
5252,0.339049,0.559378,45.86,0.189656552
5253,0.339219,0.559498,45.8689,0.189792352
5254,0.33939,0.559619,45.8778,0.189929092
5255,0.339561,0.559739,45.8867,0.190065535
5256,0.339732,0.559859,45.8956,0.190202018
5257,0.339904,0.55998,45.9045,0.190339442
5258,0.340075,0.5601,45.9134,0.190476008
5259,0.340247,0.560221,45.9222,0.190613515
5260,0.340419,0.560342,45.9311,0.190751063
5261,0.340591,0.560463,45.94,0.190888654
5262,0.340763,0.560583,45.9489,0.191025945
5263,0.340935,0.560704,45.9578,0.191163618
5264,0.341108,0.560825,45.9667,0.191301894
5265,0.341281,0.560946,45.9756,0.191440212
5266,0.341454,0.561067,45.9845,0.191578571
5267,0.341627,0.561189,45.9934,0.191717315
5268,0.3418,0.56131,46.0023,0.191855758
5269,0.341973,0.561431,46.0112,0.191994243
5270,0.342147,0.561553,46.0201,0.192133674
5271,0.342321,0.561675,46.029,0.192273148
5272,0.342495,0.561796,46.0379,0.192412321
5273,0.342669,0.561918,46.0467,0.192551879
5274,0.342843,0.56204,46.0556,0.19269148
5275,0.343018,0.562162,46.0645,0.192831685
5276,0.343193,0.562284,46.0734,0.192971933
5277,0.343367,0.562406,46.0823,0.193111661
5278,0.343542,0.562528,46.0912,0.193251994
5279,0.343718,0.56265,46.1001,0.193392933
5280,0.343893,0.562773,46.109,0.193533695
5281,0.344069,0.562895,46.1179,0.19367472
5282,0.344245,0.563017,46.1268,0.193815787
5283,0.34442,0.56314,46.1357,0.193956679
5284,0.344597,0.563262,46.1446,0.194098395
5285,0.344773,0.563385,46.1535,0.194239937
5286,0.344949,0.563508,46.1624,0.194381521
5287,0.345126,0.563631,46.1712,0.194523713
5288,0.345303,0.563754,46.1801,0.194665947
5289,0.34548,0.563877,46.189,0.194808226
5290,0.345657,0.564,46.1979,0.194950548
5291,0.345834,0.564123,46.2068,0.195092914
5292,0.346012,0.564246,46.2157,0.195235887
5293,0.34619,0.56437,46.2246,0.19537925
5294,0.346368,0.564493,46.2335,0.195522311
5295,0.346546,0.564617,46.2424,0.195665763
5296,0.346724,0.56474,46.2513,0.195808912
5297,0.346903,0.564864,46.2602,0.195953016
5298,0.347081,0.564988,46.2691,0.1960966
5299,0.347261,0.565112,46.278,0.196241358
5300,0.34744,0.565236,46.2869,0.196385596
5301,0.347619,0.56536,46.2957,0.196529878
5302,0.347798,0.565484,46.3046,0.196674204
5303,0.347978,0.565608,46.3135,0.196819141
5304,0.348158,0.565732,46.3224,0.196964122
5305,0.348338,0.565857,46.3313,0.197109496
5306,0.348518,0.565981,46.3402,0.197254566
5307,0.348698,0.566105,46.3491,0.197399681
5308,0.348879,0.56623,46.358,0.197545756
5309,0.34906,0.566355,46.3669,0.197691876
5310,0.349241,0.56648,46.3758,0.197838042
5311,0.349422,0.566604,46.3847,0.197983903
5312,0.349603,0.566729,46.3936,0.198130159
5313,0.349785,0.566854,46.4025,0.198277026
5314,0.349966,0.566979,46.4114,0.198423373
5315,0.350148,0.567105,46.4202,0.198570682
5316,0.35033,0.56723,46.4291,0.198717686
5317,0.350512,0.567355,46.438,0.198864736
5318,0.350695,0.567481,46.4469,0.199012749
5319,0.350878,0.567606,46.4558,0.199160458
5320,0.35106,0.567732,46.4647,0.199307996
5321,0.351243,0.567857,46.4736,0.199455796
5322,0.351427,0.567983,46.4825,0.199604562
5323,0.35161,0.568109,46.4914,0.199752805
5324,0.351794,0.568235,46.5003,0.199901664
5325,0.351977,0.568361,46.5092,0.20005
5326,0.352162,0.568487,46.5181,0.200199519
5327,0.352346,0.568613,46.527,0.200348516
